room_id,room_name,building,floor,room_type,capacity,status,department,facilities
ROOM-0842,DA-105,,,,,Active,Data Science,
ROOM-0843,DA-106,,,,,Active,Data Science,
ROOM-0844,DA-107,,,,,Active,Data Science,
ROOM-0845,DA-108,,,,,Active,Data Science,
ROOM-0846,DA-109,,,,,Active,Data Science,
ROOM-0847,DA-110,,,,,Active,Data Science,
ROOM-0848,DA-111,,,,,Active,Data Science,
ROOM-0849,DA-112,,,,,Active,Data Science,
ROOM-0850,DA-113,,,,,Active,Data Science,
ROOM-0851,DA-114,,,,,Active,Data Science,
ROOM-0852,DA-115,,,,,Active,Data Science,
ROOM-0853,DA-116,,,,,Active,Data Science,
ROOM-0854,DA-117,,,,,Active,Data Science,
ROOM-0855,DA-118,,,,,Active,Data Science,
ROOM-0856,DA-119,,,,,Active,Data Science,
ROOM-0857,DA-120,,,,,Active,Data Science,
ROOM-0858,DA-121,,,,,Active,Data Science,
ROOM-0859,DA-122,,,,,Active,Data Science,
ROOM-0860,DA-123,,,,,Active,Data Science,
ROOM-0861,DA-124,,,,,Active,Data Science,
ROOM-0862,DA-125,,,,,Active,Data Science,
ROOM-0863,DA-126,,,,,Active,Data Science,
ROOM-0864,DA-127,,,,,Active,Data Science,
ROOM-0865,DA-128,,,,,Active,Data Science,
ROOM-0866,DA-129,,,,,Active,Data Science,
ROOM-0867,DA-130,,,,,Active,Data Science,
ROOM-0868,DA-131,,,,,Active,Data Science,
ROOM-0869,DA-132,,,,,Active,Data Science,
ROOM-0870,DA-133,,,,,Active,Data Science,
ROOM-0871,DA-134,,,,,Active,Data Science,
ROOM-0872,DA-135,,,,,Active,Data Science,
ROOM-0873,DA-137,,,,,Active,Data Science,
ROOM-0874,DA-138,,,,,Active,Data Science,
ROOM-0875,DA-139,,,,,Active,Data Science,
ROOM-0876,DA-140,,,,,Active,Data Science,
ROOM-0877,DA-141,,,,,Active,Data Science,
ROOM-0878,DA-142,,,,,Active,Data Science,
ROOM-0879,DA-143,,,,,Active,Data Science,
ROOM-0880,DA-144,,,,,Active,Data Science,
ROOM-0881,DA-145,,,,,Active,Data Science,
ROOM-0882,DA-147,,,,,Active,Data Science,
ROOM-0883,DA-148,,,,,Active,Data Science,
ROOM-0884,DA-149,,,,,Active,Data Science,
ROOM-0885,DA-150,,,,,Active,Data Science,
ROOM-0886,DA-151,,,,,Active,Data Science,
ROOM-0887,DA-152,,,,,Active,Data Science,
ROOM-0888,DA-153,,,,,Active,Data Science,
ROOM-0889,DA-154,,,,,Active,Data Science,
ROOM-0890,DA-155,,,,,Active,Data Science,
ROOM-0891,DA-156,,,,,Active,Data Science,
ROOM-0892,DA-157,,,,,Active,Data Science,
ROOM-0893,DA-158,,,,,Active,Data Science,
ROOM-0894,DA-159,,,,,Active,Data Science,
ROOM-0895,DA-160,,,,,Active,Data Science,
ROOM-0896,DA-161,,,,,Active,Data Science,
ROOM-0897,DA-163,,,,,Active,Data Science,
ROOM-0898,DA-164,,,,,Active,Data Science,
ROOM-0899,DA-165,,,,,Active,Data Science,
ROOM-0900,DA-166,,,,,Active,Data Science,
ROOM-0901,DA-167,,,,,Active,Data Science,
ROOM-0902,DA-168,,,,,Active,Data Science,
ROOM-0903,DA-169,,,,,Active,Data Science,
ROOM-0904,DA-170,,,,,Active,Data Science,
ROOM-0905,DA-171,,,,,Active,Data Science,
ROOM-0906,DA-172,,,,,Active,Data Science,
ROOM-0907,DA-173,,,,,Active,Data Science,
ROOM-0908,DA-174,,,,,Active,Data Science,
ROOM-0909,DA-175,,,,,Active,Data Science,
ROOM-0910,DA-176,,,,,Active,Data Science,
ROOM-0911,DA-177,,,,,Active,Data Science,
ROOM-0912,DA-178,,,,,Active,Data Science,
ROOM-0913,DA-179,,,,,Active,Data Science,
ROOM-0914,DA-180,,,,,Active,Data Science,
ROOM-0915,DA-181,,,,,Active,Data Science,
ROOM-0916,DA-182,,,,,Active,Data Science,
ROOM-0917,DA-183,,,,,Active,Data Science,
ROOM-0918,DA-184,,,,,Active,Data Science,
ROOM-0919,DA-185,,,,,Active,Data Science,
ROOM-0920,DA-186,,,,,Active,Data Science,
ROOM-0921,DA-187,,,,,Active,Data Science,
ROOM-0922,DA-188,,,,,Active,Data Science,
ROOM-0923,DA-189,,,,,Active,Data Science,
ROOM-0924,DA-190,,,,,Active,Data Science,
ROOM-0925,DA-191,,,,,Active,Data Science,
ROOM-0926,DA-192,,,,,Active,Data Science,
ROOM-0927,DA-193,,,,,Active,Data Science,
ROOM-0928,DA-194,,,,,Active,Data Science,
ROOM-0929,DA-195,,,,,Active,Data Science,
ROOM-0930,DA-196,,,,,Active,Data Science,
ROOM-0931,DA-197,,,,,Active,Data Science,
ROOM-0932,DA-198,,,,,Active,Data Science,
ROOM-0933,DA-199,,,,,Active,Data Science,
ROOM-0934,DA-200,,,,,Active,Data Science,
ROOM-0935,DA-201,,,,,Active,Data Science,
ROOM-0936,DA-202,,,,,Active,Data Science,
ROOM-0937,DA-203,,,,,Active,Data Science,
ROOM-0938,DA-204,,,,,Active,Data Science,
ROOM-0939,DA-205,,,,,Active,Data Science,
ROOM-0940,DA-206,,,,,Active,Data Science,
ROOM-0941,DA-207,,,,,Active,Data Science,
ROOM-0942,DA-208,,,,,Active,Data Science,
ROOM-0943,DA-209,,,,,Active,Data Science,
ROOM-0944,DA-210,,,,,Active,Data Science,
ROOM-0945,DA-211,,,,,Active,Data Science,
ROOM-0946,DA-212,,,,,Active,Data Science,
ROOM-0947,DA-213,,,,,Active,Data Science,
ROOM-0948,DA-214,,,,,Active,Data Science,
ROOM-0949,DA-215,,,,,Active,Data Science,
ROOM-0950,DA-216,,,,,Active,Data Science,
ROOM-0951,DA-217,,,,,Active,Data Science,
ROOM-0952,DA-218,,,,,Active,Data Science,
ROOM-0953,DA-219,,,,,Active,Data Science,
ROOM-0954,DA-220,,,,,Active,Data Science,
ROOM-0955,DA-221,,,,,Active,Data Science,
ROOM-0956,DA-222,,,,,Active,Data Science,
ROOM-0957,DA-223,,,,,Active,Data Science,
ROOM-0958,DA-224,,,,,Active,Data Science,
ROOM-0959,DA-225,,,,,Active,Data Science,
ROOM-0960,DA-226,,,,,Active,Data Science,
ROOM-0961,DA-227,,,,,Active,Data Science,
ROOM-0962,DA-228,,,,,Active,Data Science,
ROOM-0963,DA-229,,,,,Active,Data Science,
ROOM-0964,DA-230,,,,,Active,Data Science,
ROOM-0965,DA-231,,,,,Active,Data Science,
ROOM-0966,DA-232,,,,,Active,Data Science,
ROOM-0967,DA-233,,,,,Active,Data Science,
ROOM-0968,DA-234,,,,,Active,Data Science,
ROOM-0969,DA-235,,,,,Active,Data Science,
ROOM-0970,DA-237,,,,,Active,Data Science,
ROOM-0971,DA-238,,,,,Active,Data Science,
ROOM-0972,DA-239,,,,,Active,Data Science,
ROOM-0973,DA-240,,,,,Active,Data Science,
ROOM-0974,DA-241,,,,,Active,Data Science,
ROOM-0975,DA-242,,,,,Active,Data Science,
ROOM-0976,DA-243,,,,,Active,Data Science,
ROOM-0977,DA-244,,,,,Active,Data Science,
ROOM-0978,DA-245,,,,,Active,Data Science,
ROOM-0979,DA-246,,,,,Active,Data Science,
ROOM-0980,DA-247,,,,,Active,Data Science,
ROOM-0981,DA-248,,,,,Active,Data Science,
ROOM-0982,DA-249,,,,,Active,Data Science,
ROOM-0983,DA-250,,,,,Active,Data Science,
ROOM-0984,DA-251,,,,,Active,Data Science,
ROOM-0985,DA-252,,,,,Active,Data Science,
ROOM-0986,DA-253,,,,,Active,Data Science,
ROOM-0987,DA-255,,,,,Active,Data Science,
ROOM-0988,DA-256,,,,,Active,Data Science,
ROOM-0989,DA-257,,,,,Active,Data Science,
ROOM-0990,DA-258,,,,,Active,Data Science,
ROOM-0991,DA-259,,,,,Active,Data Science,
ROOM-0992,DA-260,,,,,Active,Data Science,
ROOM-0993,DA-261,,,,,Active,Data Science,
ROOM-0994,DA-262,,,,,Active,Data Science,
ROOM-0995,DA-263,,,,,Active,Data Science,
ROOM-0996,DA-264,,,,,Active,Data Science,
ROOM-0997,DA-265,,,,,Active,Data Science,
ROOM-0998,DA-266,,,,,Active,Data Science,
ROOM-0999,DA-267,,,,,Active,Data Science,
ROOM-1000,DA-268,,,,,Active,Data Science,
ROOM-1001,DA-269,,,,,Active,Data Science,
ROOM-1002,DA-270,,,,,Active,Data Science,
ROOM-1003,DA-271,,,,,Active,Data Science,
ROOM-1004,DA-272,,,,,Active,Data Science,
ROOM-1005,DA-274,,,,,Active,Data Science,
ROOM-1006,DA-275,,,,,Active,Data Science,
ROOM-1007,DA-277,,,,,Active,Data Science,
ROOM-1008,DA-278,,,,,Active,Data Science,
ROOM-1009,DA-280,,,,,Active,Data Science,
ROOM-1010,DA-281,,,,,Active,Data Science,
ROOM-1011,DA-282,,,,,Active,Data Science,
ROOM-1012,DA-283,,,,,Active,Data Science,
ROOM-1013,DA-284,,,,,Active,Data Science,
ROOM-1014,DA-285,,,,,Active,Data Science,
ROOM-1015,DA-286,,,,,Active,Data Science,
ROOM-1016,DA-287,,,,,Active,Data Science,
ROOM-1017,DA-288,,,,,Active,Data Science,
ROOM-1018,DA-290,,,,,Active,Data Science,
ROOM-1019,DA-291,,,,,Active,Data Science,
ROOM-1020,DA-292,,,,,Active,Data Science,
ROOM-1021,DA-293,,,,,Active,Data Science,
ROOM-1022,DA-294,,,,,Active,Data Science,
ROOM-1023,DA-295,,,,,Active,Data Science,
ROOM-1024,DA-296,,,,,Active,Data Science,
ROOM-1025,DA-297,,,,,Active,Data Science,
ROOM-1026,DA-298,,,,,Active,Data Science,
ROOM-1027,DA-299,,,,,Active,Data Science,
ROOM-1028,DA-300,,,,,Active,Data Science,
ROOM-1029,DA-302,,,,,Active,Data Science,
ROOM-1030,DA-303,,,,,Active,Data Science,
ROOM-1031,DA-304,,,,,Active,Data Science,
ROOM-1032,DA-305,,,,,Active,Data Science,
ROOM-1033,DA-306,,,,,Active,Data Science,
ROOM-1034,DA-307,,,,,Active,Data Science,
ROOM-1035,DA-308,,,,,Active,Data Science,
ROOM-1036,DA-309,,,,,Active,Data Science,
ROOM-1037,DA-310,,,,,Active,Data Science,
ROOM-1038,DA-311,,,,,Active,Data Science,
ROOM-1039,DA-312,,,,,Active,Data Science,
ROOM-1040,DA-314,,,,,Active,Data Science,
ROOM-1041,DA-315,,,,,Active,Data Science,
ROOM-1042,DA-316,,,,,Active,Data Science,
ROOM-1043,DA-317,,,,,Active,Data Science,
ROOM-1044,DA-318,,,,,Active,Data Science,
ROOM-1045,DA-319,,,,,Active,Data Science,
ROOM-1046,DA-320,,,,,Active,Data Science,
ROOM-1047,EL-101,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1048,EL-102,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1049,EL-103,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1050,EL-104,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1051,EL-105,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1052,EL-106,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1053,EL-107,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1054,EL-108,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1055,EL-109,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1056,EL-110,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1057,EL-111,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1058,EL-112,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1059,EL-113,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1060,EL-114,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1061,EL-115,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1062,EL-116,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1063,EL-117,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1064,EL-118,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1065,EL-119,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1066,EL-120,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1067,EL-121,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1068,EL-122,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1069,EL-123,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1070,EL-124,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1071,EL-125,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1072,EL-126,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1073,EL-127,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1074,EL-128,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1075,EL-129,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1076,EL-130,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1077,EL-131,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1078,EL-132,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1079,EL-133,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1080,EL-134,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1081,EL-135,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1082,EL-136,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1083,EL-137,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1084,EL-138,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1085,EL-139,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1086,EL-140,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1087,EL-141,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1088,EL-142,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1089,EL-143,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1090,EL-144,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1091,EL-145,,,,,Active,Electronics & Communication,
ROOM-1092,EL-146,,,,,Active,Electronics & Communication,
ROOM-1093,EL-147,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1094,EL-148,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1095,EL-149,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1096,EL-150,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1097,EL-151,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1098,EL-152,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1099,EL-153,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1100,EL-154,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1101,EL-155,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1102,EL-156,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1103,EL-157,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1104,EL-158,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1105,EL-159,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1106,EL-160,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1107,EL-161,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1108,EL-162,,,,,Active,Electrical Engineering,
ROOM-1109,EL-163,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1110,EL-164,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1111,EL-165,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1112,EL-166,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1113,EL-167,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1114,EL-168,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1115,EL-169,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1116,EL-170,,,,,Active,Electronics & Communication,
ROOM-1117,EL-171,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1118,EL-172,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1119,EL-173,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1120,EL-174,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1121,EL-175,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1122,EL-176,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1123,EL-177,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1124,EL-178,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1125,EL-179,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1126,EL-180,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1127,EL-181,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1128,EL-182,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1129,EL-183,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1130,EL-184,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1131,EL-185,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1132,EL-186,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1133,EL-187,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1134,EL-188,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1135,EL-189,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1136,EL-190,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1137,EL-191,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1138,EL-192,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1139,EL-193,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1140,EL-194,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1141,EL-195,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1142,EL-196,,,,,Active,Electrical Engineering,
ROOM-1143,EL-197,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1144,EL-198,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1145,EL-199,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1146,EL-200,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1147,EL-201,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1148,EL-202,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1149,EL-203,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1150,EL-204,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1151,EL-205,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1152,EL-206,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1153,EL-207,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1154,EL-208,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1155,EL-209,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1156,EL-210,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1157,EL-211,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1158,EL-212,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1159,EL-213,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1160,EL-214,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1161,EL-215,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1162,EL-216,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1163,EL-217,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1164,EL-218,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1165,EL-219,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1166,EL-220,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1167,EL-221,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1168,EL-222,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1169,EL-223,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1170,EL-224,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1171,EL-225,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1172,EL-226,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1173,EL-227,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1174,EL-228,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1175,EL-229,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1176,EL-230,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1177,EL-231,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1178,EL-232,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1179,EL-233,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1180,EL-234,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1181,EL-235,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1182,EL-236,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1183,EL-237,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1184,EL-238,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1185,EL-239,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1186,EL-240,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1187,EL-241,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1188,EL-242,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1189,EL-243,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1190,EL-244,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1191,EL-245,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1192,EL-246,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1193,EL-247,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1194,EL-248,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1195,EL-249,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1196,EL-250,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1197,EL-251,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1198,EL-252,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1199,EL-253,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1200,EL-254,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1201,EL-255,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1202,EL-256,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1203,EL-257,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1204,EL-258,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1205,EL-259,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1206,EL-260,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1207,EL-261,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1208,EL-262,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1209,EL-263,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1210,EL-264,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1211,EL-265,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1212,EL-266,,,,,Active,Electronics & Communication,
ROOM-1213,EL-267,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1214,EL-268,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1215,EL-269,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1216,EL-270,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1217,EL-271,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1218,EL-272,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1219,EL-273,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1220,EL-274,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1221,EL-275,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1222,EL-276,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1223,EL-277,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1224,EL-278,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1225,EL-279,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1226,EL-280,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1227,EL-281,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1228,EL-282,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1229,EL-283,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1230,EL-284,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1231,EL-285,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1232,EL-286,,,,,Active,Electrical Engineering,
ROOM-1233,EL-287,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1234,EL-288,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1235,EL-289,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1236,EL-290,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1237,EL-291,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1238,EL-292,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1239,EL-293,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1240,EL-294,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1241,EL-295,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1242,EL-296,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1243,EL-297,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1244,EL-298,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1245,EL-299,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1246,EL-300,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1247,EL-301,,,,,Active,Electrical Engineering,
ROOM-1248,EL-302,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1249,EL-303,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1250,EL-304,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1251,EL-305,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1252,EL-306,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1253,EL-307,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1254,EL-308,,,,,Active,Electrical Engineering,
ROOM-1255,EL-309,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1256,EL-310,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1257,EL-311,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1258,EL-312,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1259,EL-313,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1260,EL-314,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1261,EL-315,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1262,EL-316,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1263,EL-317,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1264,EL-318,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1265,EL-319,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1266,EL-320,,,,,Active,Electrical Engineering; Electronics & Communication,
ROOM-1267,IN-101,,,,,Active,Information Technology,
ROOM-1268,IN-102,,,,,Active,Information Technology,
ROOM-1269,IN-103,,,,,Active,Information Technology,
ROOM-1270,IN-104,,,,,Active,Information Technology,
ROOM-1271,IN-105,,,,,Active,Information Technology,
